"Title","Authors","PublicationName","AlternateName","Abstract","Url","AuthorAddress","Year","DOI","ReferenceType","Keywords","PdfRelativePath","CustomId"
"Data Governance for Real-World Data Management: A Proposal for a Checklist to Support Decision Making","Sola-Morales O., Sigurardottir K., Akehurst R., Murphy L. A., Mestre-Ferrandiz J., Cunningham D., de Pouvourville G.","Value in Health","","OBJECTIVES: Real-world data (RWD) and real-world evidence (RWE) can provide extensive information on healthcare for use in health technology assessment and decision making. Nevertheless there is a lack of consensus surrounding the appropriate data governance (DG) practices for RWD/RWE. Data sharing is also a large concern especially considering evolving data protection regulations. Our objective is to propose recommendations for international standards of evaluating the acceptability of RWD governance practices.\\\\\\\\rMETHODS: After reviewing the literature we created a checklist targeting DG practices for RWD/RWE. We then carried out a 3-round Delphi panel including European policy makers health technology assessment experts and hospital managers. The consensus for each statement was measured and the checklist adjusted accordingly.\\\\\\\\rRESULTS: The literature review identified the main topics regarding RWD/RWE DG practices: data privacy and security data management and linkage data access management and the generation and use of RWE. Members of the Delphi panel (21 experts/25 invited) were presented a total of 24 statements related to each of the topics. Experts demonstrated a progressive level of consensus and importance ratings in all topics and to most statements. We suggest a refined checklist in which the statements rated less important or with less consensus have been removed.\\\\\\\\rCONCLUSIONS: This study suggests how the DG of RWD/RWE could be qualitatively evaluated. We propose checklists that could be used by all RWD/RWE users to help ensure the quality and integrity of RWD/RWE governance and complement data protection law. Copyright © 2023 International Society for Pharmacoeconomics and Outcomes Research Inc. Published by Elsevier Inc. All rights reserved.","","","2023","10.1016/j.jval.2023.02.012","","","medline-36870678.pdf","medline-36870678"
"Optimization of Revision Hip Arthroplasty Workflow by Means of Detailed Pre-Surgical Planning Using Computed Tomography Data Open-Source Software and Three-Dimensional-Printed Models","Andrzejewski K., Domzalski M., Komorowski P., Poszepczynski J., Rokita B., Elgalal M.","Diagnostics","","BACKGROUND: In revision hip arthroplasty (RHA) establishing the center of rotation (COR) can be technically challenging due to the acetabular bone destruction that is usually present particularly in severe cases such as Paprosky type II and III defects. The aim of this study was to demonstrate the use of open-source medical image reconstruction software and low-cost 3D anatomical models in pre-surgical planning of RHA.\\\\\\\\rMETHODS: A total of 10 patients underwent RHA and were included in the study. Computed tomography (CT) scans were performed for all cases before surgery and approximately 1 week after the procedure. The reconstruction of CT data 3D virtual planning of the COR and positioning of acetabular cups including their inclination and anteversion angles was carried out using the free open source software platform 3D Slicer. In addition anatomical models of the pelvis were built on a desktop 3D printer from polylactic acid (PLA). Preoperative and postoperative reconstructed imaging data were compared for each patient and the position of the acetabular cups as well as the COR were evaluated for each case.\\\\\\\\rRESULTS: Analysis of the pre- and post-op center of rotation position data indicated statistically insignificant differences for the location of the COR on the X-axis (1.5 mm t = 0.5741 p = 0.5868) with a fairly strong correlation of the results (r = -0.672 p = 0.0982) whilst for the location of the COR in the Y and Z-axes there was statistical dependence (Y axis 4.7 mm t = 3.168 and p = 0.0194; Z axis 1.9 mm t = 1.887 and p = 0.1081). A strong correlation for both axes was also observed (Y and Z) (Y-axis r = 0.9438 and p = 0.0014; Z-axis r = 0.8829 and p = 0.0084). Analysis of inclination angle values showed a statistically insignificant difference between mean values (3.9 degrees t = 1.111 p = 0.3092) and a moderate correlation was found between mean values (r = -0.4042 p = 0.3685). Analysis of the anteversion angle showed a statistically insignificant difference between mean values (1.9 degrees t = 0.8671 p = 0.4192) while a moderate correlation between mean values was found (r = -0.4782 p = 0.2777).\\\\\\\\rCONCLUSIONS: Three-dimensional reconstruction software together with low-cost anatomical models are very effective tools for pre-surgical planning which have great potential use in orthopedic surgery particularly RHA. In up and in- and up and out-type defects it is essential to establish a new COR and to identify three support points within the revision acetabulum in order to correctly position acetabular cups.","","","2023","10.3390/diagnostics13152516","","","medline-37568878.pdf","medline-37568878"
"Sharing data improves monitoring of trans-boundary populations: the case of wolverines in central scandinavia","Gervasi, V. And Brøseth, H. And Gimenez, O. And Nilsen, E.b. And Odden, J. And Flagstad, . And Linnell, J.d.c.","Wildlife Biology","","Populations of wide-ranging species are likely to extend across multiple jurisdictions, including national and international borders. This requires that local institutions implement data sharing and a standardization of monitoring designs. However, a formal evaluation of the benefits of integrated monitoring systems had not, of yet, been performed. Using the wolverines in central scandinavia as a study case, we assessed the benefits of data sharing for the monitoring of trans-boundary populations. We also assessed the performance of two demographic monitoring systems, one relying on a count of reproductive units, the other resulting from non-invasive genetic sampling and capture-recapture modeling. Sharing data across the border between norway and sweden allowed a strong increase in the precision of population size, population growth rate and vital rates estimates. It also allowed revealing that the probability to emigrate from sweden to norway was significantly higher than in the opposite direction, a required condition for the existence of a source--sink dynamics. These findings would have been impossible without trans-boundary data sharing. While the den count monitoring provided an estimated population growth of 138% over the 12-year period, the dna-based estimate was only 72%. A positive trend likely occurred in the detectability of wolverine dens during the first years of the study, and the index was not able to separate the actual demographic trend from the trend in the system's ability to detect reproductions, thus providing positively biased estimates of population growth rate during the initial phase of the study. Data sharing is a crucial need for the study of the processes occurring in trans-boundary populations. It should be enhanced wherever trans-boundary ecological processes occur. Also, managers should be aware that count-based monitoring has a risk of overestimating population growth during the first years after its implementation. © 2016 norwegian institute for nature research.","","","2016","10.2981/wlb.00142","","","scopus-2-s2.0-84969168238.pdf","scopus-2-s2.0-84969168238"
"A multi-dimensional evaluation of synthetic data generators","Dankar, F.k. And Ibrahim, M.k. And Ismail, L.","Ieee Access","","Synthetic datasets are gradually emerging as solutions for data sharing. Multiple synthetic data generators have been introduced in the last decade fueled by advancement in machine learning and by the increased demand for fast and inclusive data sharing, yet their utility is not well understood. Prior research tried to compare the utility of synthetic data generators using different evaluation metrics. These metrics have been found to generate conflicting conclusions making direct comparison of synthetic data generators very difficult. This paper identifies four criteria (or dimensions) for masked data evaluation by classifying available utility metrics into different categories based on the measure they attempt to preserve: attribute fidelity, bivariate fidelity, population fidelity, and application fidelity. A representative metric from each category is chosen based on popularity and consistency, and the four metrics are used to compare the overall utility of four recent data synthesizers across 19 datasets of different sizes and feature counts. The paper also examines correlations between the selected metrics in an attempt to streamline synthetic data utility. © 2013 ieee.","","","2022","10.1109/access.2022.3144765","","","scopus-2-s2.0-85123384612.pdf","scopus-2-s2.0-85123384612"
"Embracing research in nursing practice","Jones, S.","British Journal Of Nursing","","The establishment of an integrated research culture in medicine has contributed to the ongoing success of medical science in treating disease. Research examining the effectiveness of services and care is of increasing priority, and is a branch of research open to all health professionals. This article provides an overview of the research process aimed at health professionals with novice research skills. It will provide tools and resources to guide health professionals in the development of research concepts leading to a feasible protocol.","","","2014","10.12968/bjon.2014.23.18.994","","","scopus-2-s2.0-84910035792.pdf","scopus-2-s2.0-84910035792"
"A fair and rational data sharing strategy toward two-stage industrial internet of things","Zheng, X. And Tian, L. And Cai, Z.","Ieee Transactions On Industrial Informatics","","The easy and pervasive involvement of devices in industrial internet of things has greatly benefited the implementation and adoption of various smart services. One prominent prerequisite of such trends is the extensive and continuous support and sharing of data and resources among devices. However, previous efforts usually treat the data sharing as one-time task among devices, which are incapable when the data are applied for the distributed and iterative training task of machine learning models. Therefore, this article proposes a novel framework for continuous data sharing in industrial internet of things. The system consists of different system owners, each brings devices and participate the distributed training of models. Specifically, system owners hold different scales of devices, data, and resources, while devices own heterogeneous availability in different time periods. In this case, the goal is to properly assign devices for qualified model training process in different rounds, such that no devices will devote unlimited resources and the overall efforts and consumptions among different owners are balanced. Accordingly, three algorithms for device allocation are proposed, based on whether the availability of devices in each training round are known at the beginning of the training procedure. The analysis shows that all algorithms can achieve a rational allocation for devices and balance the performance among system owners. Finally, evaluation results reveal that the proposed solutions outperform baseline methods in providing better data sharing plans. © 2005-2012 ieee.","","","2023","10.1109/tii.2022.3179361","","","scopus-2-s2.0-85131724144.pdf","scopus-2-s2.0-85131724144"
"Replication crisis p-hacking and open science. An inquiry into questionable research practices in student projects and impulses for the teaching environment","Brachem Johannes, Frank Maximilian, Kvetnaya Tatiana, Schramm Leonhard F., Volz Leonhard","Psychologische Rundschau","","(German) In den letzten Jahren gab es innerhalb der Psychologie eine intensive Auseinandersetzung mit den Auswirkungen der Replikationskrise sowie dem hieraus entstandenen Diskurs uber die Weiterentwicklung der Disziplin. Als ein Grund fur die mangelnde Replizierbarkeit psychologischer Forschung wurde die Verwendung fragwurdiger Forschungspraktiken (eng. QRPs) identifiziert. Wahrend es umfangreiche Untersuchungen zur Pravalenz von QRPs unter Wissenschaftler*innen gibt ist bisher wenig uber die Verbreitung dieser Praktiken unter Studierenden bekannt. Mit der hier vorgestellten Arbeit wurde erstmals eine grosere Befragung unter 1397 Psychologie- Studierenden im deutschsprachigen Raum durchgefuhrt um die Verbreitung von QRPs in studentischen Projekten sowie den aktuellen Stand der akademischen Lehre in Bezug auf die Replikationskrise und Open Science zu erheben. Die gemeinsame Betrachtung der Lehre und des Einsatzes fragwurdiger Forschungspraktiken versprechen Aufschluss daruber wie die psychologische Lehre mit dem empirischen Vorgehen der Studierenden zusammenhangt. Die Ergebnisse zeigen dass QRPs auch in studentischen Projekten vorkommen wobei grose Unterschiede in der Verbreitung einzelner QRPs bestehen. Auch zwischen den verschiedenen Projekttypen zeigten sich Unterschiede so war die Anwendung von QRPs in Experimentalpraktika am starksten und in Masterarbeiten am schwachsten ausgepragt. Unsere Daten weisen insgesamt darauf hin dass die selbstberichtete Verbreitung von QRPs uber den Studienverlauf abnimmt. Zudem scheint ein Grosteil der Studierenden bereits mit der Thematik der Replikationskrise in der Lehre in Beruhrung gekommen zu sein. Deren Behandlung findet grostenteils in der Methodenlehre und weniger in inhaltlich spezialisierten Lehrveranstaltungen statt. Wir geben abschliesend Impulse zur Weiterentwicklung der psychologischen Lehre in denen die Prinzipien der Offenheit Transparenz und Kollaboration beim Hervorbringen inhaltlich robuster Forschung bereits wahrend des Studiums im Vordergrund stehen. (PsycInfo Database Record (c) 2022 APA all rights reserved)","","","2022","10.1026/0033-3042/a000562","","","wos-000739573100001.pdf","wos-000739573100001"
"A critical evaluation of the 2011 ECHA reports on compliance with the REACH and CLP regulations and on the use of alternatives to testing on animals for compliance with the REACH regulation","Spielmann H., Sauer U. G., Mekenyan O.","ATLA-Alternatives to Laboratory Animals","","On 30 June 2011 the European Chemicals Agency published two reports one on the functioning of the REACH system the other on the use of alternatives to animal testing in compliance with that system. The data presented are based on information gained during the first registration period under the REACH system which included high production volume chemicals and substances of very high concern which have the most extensive information requirements. A total of 25460 registration dossiers were received covering 3400 existing so-called 'phase-in' substances and 900 new so-called 'non-phase-in' substances. Data sharing and the joint submission of data are reported to have worked successfully. In the registration dossiers for these substances results from new animal tests were included for less than 1% of all the endpoints; testing proposals (required for 'higher-tier' information requirements) were submitted for 711 in vivo tests involving vertebrate animals. The registrants mainly used old existing experimental data or options for the adaptation (waiving) of information requirements before collecting new information. For predicting substance toxicity 'read-across' was the second most-used approach followed by 'weight-of-evidence'. In vitro toxicity tests played a minor role and were only used when the respective test methods had gained the status of regulatory acceptance. All in all a successful start to the REACH programme was reported particularly since in contrast to most predictions it did not contribute to a significant increase in toxicity testing in animals. Copyright 2011 FRAME.","","","2011","10.1177/026119291103900509","","","medline-22103941.pdf","medline-22103941"
"Reducing sources of variance in experimental procedures in in vitro research","Fischer I. And Martinez-Dominguez M.v. And Hanggi D. And Kahlert U.","F1000 Res","","Background: lack of reproducibility in preclinical research poses ethical and economic challenges for biomedical science. Various institutional activities by society stakeholders of leading industrialised nations are currently underway with the aim of improving the situation. Such initiatives are usually concerned with high-level organisational issues and typically do not focus on improving experimental approaches per se. Addressing these is necessary in order to increase consistency and success rates of lab-to-lab repetitions. Method(s): in this project, we statistically evaluated repetitive data of a very basic and widely applied lab procedure, namely quantifying the number of viable cells. The purpose of this was to assess the impact of different parameters and instrumentations which may constitute sources of variance in this procedure. Conclusion(s): by comparing the variability of data acquired under two different procedures, featuring improved stringency of protocol adherence, our project attempts to identify the sources and propose guidelines on how to reduce such fluctuations. We believe our work can contribute to tackling the repeatability crisis in biomedical research.copyright © 2022 fischer i et al.","","","2022","10.12688/f1000research.73497.2","","","embase-636890039.pdf","embase-636890039"
"Similar Outcomes of Web-Based and Face-to-Face Training of the GRADE Approach for the Certainty of Evidence: Randomized Controlled Trial","Tokalic R., Poklepovic Pericic T., Marusic A.","Journal of Medical Internet Research","","BACKGROUND: The GRADE (Grading of Recommendations Assessment Development and Evaluation) approach is a system for transparent evaluation of the certainty of evidence used in clinical practice guidelines and systematic reviews. GRADE is a key part of evidence-based medicine (EBM) training of health care professionals.\\\\\\\\rOBJECTIVE: This study aimed to compare web-based and face-to-face methods of teaching the GRADE approach for evidence assessment.\\\\\\\\rMETHODS: A randomized controlled trial was conducted on 2 delivery modes of GRADE education integrated into a course on research methodology and EBM with third-year medical students. Education was based on the Cochrane Interactive Learning ""Interpreting the findings"" module which had a duration of 90 minutes. The web-based group received the web-based asynchronous training whereas the face-to-face group had an in-person seminar with a lecturer. The main outcome measure was the score on a 5-question test that assessed confidence interval interpretation and overall certainty of evidence among others. Secondary outcomes included writing a recommendation for practice and course satisfaction.\\\\\\\\rRESULTS: In all 50 participants received the web-based intervention and 47 participants received the face-to-face intervention. The groups did not differ in the overall scores for the Cochrane Interactive Learning test with a median of 2 (95% CI 1.0-2.0) correct answers for the web-based group and 2 (95% CI 1.3-3.0) correct answers for the face-to-face group. Both groups gave the most correct answers to the question about rating a body of evidence (35/50 70% and 24/47 51% for the web-based and face-to-face group respectively). The face-to-face group better answered the question about the overall certainty of evidence question. The understanding of the Summary of Findings table did not differ significantly between the groups with a median of 3 correct answers to 4 questions for both groups (P=.352). The writing style for the recommendations for practice also did not differ between the 2 groups. Students' recommendations mostly reflected the strengths of the recommendations and focused on the target population but they used passive words and rarely mentioned the setting for the recommendation. The language of the recommendations was mostly patient centered. Course satisfaction was high in both groups.\\\\\\\\rCONCLUSIONS: Training in the GRADE approach could be equally effective when delivered asynchronously on the web or face-to-face.\\\\\\\\rTRIAL REGISTRATION: Open Science Framework akpq7; https://osf.io/akpq7/. Copyright ©Ruzica Tokalic Tina Poklepovic Pericic Ana Marusic. Originally published in the Journal of Medical Internet Research (https://www.jmir.org) 06.06.2023.","","","2023","10.2196/43928","","","medline-37279050.pdf","medline-37279050"
"Penetrating neck trauma: lack of universal reporting guidelines","Atta H. M., Walker M. L.","American Surgeon","","Penetrating neck injuries constitute a heterogeneous group. Two different classifications of zones of the neck exist in trauma literature. Injuries crossing the midline are not accurately reported. Records of 50 patients with stab wounds (30) gunshot wounds (GSWs; 17) and shotgun wounds (SGWs; 3) were reviewed. Injuries involved zone I in 8 patients zone II in 37 patients zone III in 8 patients posterior triangle in 6 patients and multiple zones in 5 patients. All 11 patients with transcervical GSWs and SGWs sustained vascular or aerodigestive injuries and had longer hospital stays (14.0 +/- 2.6 days) compared with patients with other GSWs (6.6 +/- 2.0 days) and stab wounds (3.6 +/- 0.5 days). We emphasize the lethal potential of transcervical GSWs and SGWs. We suggest that these particular injuries be reported separately. We recommend the universal adoption of one system of classification of neck zones.","","","1998","","","","medline-9520810.pdf","medline-9520810"
"Medical guidelines physician density and quality of care: evidence from German SHARE data","Jurges H., Pohl V.","European Journal of Health Economics","","We use German SHARE data to study the relationship between district general practitioner density and the quality of preventive care provided to older adults. We measure physician quality of care as the degree of adherence to medical guidelines (for the management of risk factors for cardiovascular disease and the prevention of falls) as reported by patients. Contrary to theoretical expectations we find only weak and insignificant effects of physician density on quality of care. Our results shed doubt on the notion that increasing physician supply will increase the quality of care provided in Germany's present health care system.","","","2012","10.1007/s10198-011-0372-5","","","medline-22203268.pdf","medline-22203268"
"Systematic reviews are rarely used to contextualise new results-a systematic review and meta-analysis of meta-research studies","Draborg E., Andreasen J., Norgaard B., Juhl C. B., Yost J., Brunnhuber K., Robinson K. A., Lund H.","Systematic Reviews","","BACKGROUND: Results of new studies should be interpreted in the context of what is already known to compare results and build the state of the science. This systematic review and meta-analysis aimed to identify and synthesise results from meta-research studies examining if original studies within health use systematic reviews to place their results in the context of earlier similar studies.\\\\\\\\rMETHODS: We searched MEDLINE (OVID) EMBASE (OVID) and the Cochrane Methodology Register for meta-research studies reporting the use of systematic reviews to place results of original clinical studies in the context of existing studies. The primary outcome was the percentage of original studies included in the meta-research studies using systematic reviews or meta-analyses placing new results in the context of existing studies. Two reviewers independently performed screening and data extraction. Data were synthesised using narrative synthesis and a random-effects meta-analysis was performed to estimate the mean proportion of original studies placing their results in the context of earlier studies. The protocol was registered in Open Science Framework.\\\\\\\\rRESULTS: We included 15 meta-research studies representing 1724 original studies. The mean percentage of original studies within these meta-research studies placing their results in the context of existing studies was 30.7% (95% CI [23.8% 37.6%] I2=87.4%). Only one of the meta-research studies integrated results in a meta-analysis while four integrated their results within a systematic review; the remaining cited or referred to a systematic review. The results of this systematic review are characterised by a high degree of heterogeneity and should be interpreted cautiously.\\\\\\\\rCONCLUSION: Our systematic review demonstrates a low rate of and great variability in using systematic reviews to place new results in the context of existing studies. On average one third of the original studies contextualised their results. Improvement is still needed in researchers' use of prior research systematically and transparently-also known as the use of an evidence-based research approach to contribute to the accumulation of new evidence on which future studies should be based.\\\\\\\\rSYSTEMATIC REVIEW REGISTRATION: Open Science registration number https://osf.io/8gkzu/. Copyright © 2022. The Author(s).","","","2022","10.1186/s13643-022-02062-8","","","medline-36064741.pdf","medline-36064741"
"Challenges of research assessment oriented towards knowledge mobilization in the transition to open science: an analysis based on the case of the Working Groups from the Latin American Council of Social Sciences","Vommaro P., Rovelli L.","Analecta Politica","","Various recent debates and initiatives have once again brought to the forefront the need to reform research evaluation and its greater link with society based on a growing openness collaboration and participation in the field of knowledge following some of the principles of transition to open science. The foregoing entails multiple challenges for the design of research promotion instruments and their evaluation. Taking as a sample case an experience in the Research Area of the Latin American Council of Social Sciences (Clacso) this article aims to describe and analyze the challenges of evaluating research aimed at mobilizing knowledge based on the configuration of Clacso's Groups of Work with a focus on the criteria of the 2019-2022 call. In particular the specific characteristics of the evaluation criteria involved in this program and its scope in relation to inclusion openness collaboration and interaction with society are explored. The approach is qualitative in nature and benefits from the collection of mainly documentary data related to the bases of the call for the 2019-2022 Working Groups the evaluation grids used and the organizational actions promoted around some of the principles of open access and open science.","","","2022","10.18566/apolit.v12n22.a02","","","wos-001017290500002.pdf","wos-001017290500002"
"Guidelines for reporting the results of experiments on fish","Brattelid T., Smith A. J.","Laboratory Animals","","A detailed account of experimental design including an accurate description of the animals used is an essential part of good research practice. Without these details the reader will be unable not only to form an opinion on the significance of the findings but also to repeat the experiment in another laboratory. This paper presents suggested guidelines for reporting experimental studies using fish.","","","2000","10.1258/002367700780457590","","","medline-10817451.pdf","medline-10817451"
"An adaptive secure and practical data sharing system with verifiable outsourced decryption","Xu, S. And Han, X. And Xu, G. And Ning, J. And Huang, X. And Deng, R.h.","Ieee Transactions On Services Computing","","Cloud computing is the widespread acceptance of a promising paradigm offering a substantial amount of storage and data services on demand. To preserve data confidentiality, many cryptosystems have been introduced. However, current solutions are incompatible with the resource-constrained end-devices because of a variety of vulnerabilities in terms of practicality and security. In this paper, we propose a practical and secure data-sharing system by introducing a new design of attribute-based encryption with verifiable outsourced decryption (vo-abe for short). Our system offers: (1) data sharing at a fine-grained level;  (2) a scalable key issuing protocol without any secure channel;  (3) a verifiable outsourced decryption mechanism for resource-constrained end-devices against the malicious cloud service provider;  and (4) adaptive security against the real-world attacks. To formalize our solution with cryptographic analysis, we present the formal definition of vo-abe and its concrete construction with provable security. In particular, our design leverages the techniques of the traditional abe, verifiable outsourced decryption, and randomness extractor to support fine-grained access control, cost-effective data sharing, and security assurance with high entropy. Moreover, our design is provably secure in the adaptive model under the standard assumption, which offers a stronger security guarantee since the state-of-the-art solution is selectively secure under the non-standard assumption and suffers from a variety of real-world attacks. The implementation and evaluation demonstrate that our solution enjoys superior functionality and better performance than the relevant solutions. More importantly, our solution is compatible with the resource-constrained end-devices since the decryption mechanism takes around 1.1ms and is 22.7x faster than the state-of-the-art solution. Ieee","","","2023","10.1109/tsc.2023.3321314","","","scopus-2-s2.0-85174804290.pdf","scopus-2-s2.0-85174804290"
"Longitudinal reproducibility of optical coherence tomography measurements in children","Prakalapakorn S. G., Freedman S. F., Lokhnygina Y., Gandhi N. G., Holgado S., Chen B. B., El-Dairi M. A.","Journal of Aapos: American Association for Pediatric Ophthalmology & Strabismus","","PURPOSE: To evaluate the longitudinal reproducibility of optical coherence tomography (OCT) measurements in normal and glaucomatous eyes of children.\\\\\\\\rMETHODS: In this 2-setting prospective study OCT-3 was used to obtain fast retinal nerve fiber layer (RNFL) and macular thickness scans. In the first study setting the normal eyes of healthy children were scanned on presentation at 2 weeks and 3 years with axial length measured at the first and last examinations. In the second setting OCT scans of patients in the pediatric glaucoma clinic were performed over 4 years as clinically indicated. Eyes were classified as ""normal"" (normal eyes and those with physiologic cupping but normal intraocular pressure [IOP]); ""mild glaucoma"" (increased IOP and a normal optic nerve appearance); or ""advanced glaucoma"" (severe cupping or progressive glaucoma). Intraclass correlation coefficients were used to evaluate the reproducibility of measurements on the same day and over time.\\\\\\\\rRESULTS: In the first setting 8 normal eyes were included. Axial length increased 0.11 +/- 0.04 mm/year over an average of 3.3 years (P = 0.03); there was no statistically significant change in RNFL thickness (P = 0.30). In our second setting 27 normal eyes and 37 eyes with glaucoma were included. Intraclass correlation coefficients across the 3 visits for total macular volume were 0.80-0.91 and for average RNFL were 0.73-0.95.\\\\\\\\rCONCLUSIONS: Global OCT measurements in children were reproducible over years and were not affected by normal increase in axial length. OCT shows promise as an objective tool for longitudinal assessment of children. Copyright © 2012 American Association for Pediatric Ophthalmology and Strabismus. Published by Mosby Inc. All rights reserved.","","","2012","10.1016/j.jaapos.2012.08.011","","","medline-23237748.pdf","medline-23237748"
"Announcing open science badges and reaching for the sky","Grahe Jon E.","The Journal of Social Psychology","","The Journal of Social Psychology is the longest running journal publishing research focused on this sub-discipline. JSP's mission has always been to provide empirically based theoretical contributions to the discipline of the highest quality. Though our tradition is rich we have not always met these idealistic standards. Beginning in 2000 with the significant changes to the executive editorial and consulting editorial review boards we have worked toward the goal of increasing the publication standards of the Journal and thus the quality and impact of research published in JSP. We are ready to take another leap forward. As you hold this issue in your hands you will notice that it has a new size and layout. The timing of this external change also marks an announcement aimed at taking another leap forward in our goal toward again being a leading social psychological journal. (PsycInfo Database Record (c) 2021 APA all rights reserved)","","","2014","10.1080/00224545.2014.853582","","","medline-24689331.pdf","medline-24689331"
"Reforms to improve reproducibility and quality must be coordinated across the research ecosystem: the view from the UKRN Local Network Leads","Stewart S. L. K., Pennington C. R., da Silva G. R., Ballou N., Butler J., Dienes Z., Jay C., Rossit S., Samara A.","BMC Research Notes","","Many disciplines are facing a ""reproducibility crisis"" which has precipitated much discussion about how to improve research integrity reproducibility and transparency. A unified effort across all sectors levels and stages of the research ecosystem is needed to coordinate goals and reforms that focus on open and transparent research practices. Promoting a more positive incentive culture for all ecosystem members is also paramount. In this commentary we-the Local Network Leads of the UK Reproducibility Network-outline our response to the UK House of Commons Science and Technology Committee's inquiry on research integrity and reproducibility. We argue that coordinated change is needed to create (1) a positive research culture (2) a unified stance on improving research quality (3) common foundations for open and transparent research practice and (4) the routinisation of this practice. For each of these areas we outline the roles that individuals institutions funders publishers and Government can play in shaping the research ecosystem. Working together these constituent members must also partner with sectoral and coordinating organisations to produce effective and long-lasting reforms that are fit-for-purpose and future-proof. These efforts will strengthen research quality and create research capable of generating far-reaching applications with a sustained impact on society. Copyright © 2022. The Author(s).","","","2022","10.1186/s13104-022-05949-w","","","medline-35168675.pdf","medline-35168675"
"Timely access to trial data in the context of a pandemic: the time is now","Li R. And Wood J. And Baskaran A. And Neumann S. And Graham E. And Levenstein M. And Sim I.","Bmj Open","","Objective clinical trial data sharing has the potential to accelerate scientific progress, answer new lines of scientific inquiry, support reproducibility and prevent redundancy. Vivli, a non-profit organisation, operates a global platform for sharing of individual participant-level trial data and associated documents. Sharing of these data collected from each trial participant enables combining of these data to drive new scientific insights or assess reproducibility-not possible with the aggregate or summary data tables historically made available. We report on our initial experience including key metrics, lessons learned and how we see our role in the data sharing ecosystem. We also describe how vivli is addressing the needs of the covid-19 challenge through a new dedicated portal that provides a direct search function for covid-19 studies, availability for fast-tracked request review and data sharing. Data summary the vivli platform was established in 2018 and has partnered with 28 diverse members from industry, academic institutions, government platforms and non-profit foundations. Currently, 5400 trials representing 3.6 million participants are shared on the platform. From july 2018 to september 2020, vivli received 201 requests. To date, 106 of 201 requests received approval, 5 have been declined, 27 withdrew and 27 are in the revision stage. Conclusions the pandemic has only magnified the necessity for data sharing. If most data are shared and in a manner that allows interoperability, then we have hope of moving towards a cohesive scientific understanding more quickly not only for covid-19 but also for all diseases. Conversely, if only isolated pockets of data are shared then society loses the opportunity to close vital gaps in our understanding of this rapidly evolving epidemic. This current challenge serves to highlight the value of data sharing platforms-critical enablers that help researchers build on prior knowledge.copyright © 2020 author(s) (or their employer(s)). Re-use permitted under cc by-nc. No commercial re-use. See rights and permissions. Published by bmj.","","","2020","10.1136/bmjopen-2020-039326","","","embase-633256439.pdf","embase-633256439"
"Survey study of research integrity officers' perceptions of research practices associated with instances of research misconduct","Kalichman M.","Research Integrity & Peer Review","","BACKGROUND: Research on research integrity has tended to focus on frequency of research misconduct and factors that might induce someone to commit research misconduct. A definitive answer to the first question has been elusive but it remains clear that any research misconduct is too much. Answers to the second question are so diverse it might be productive to ask a different question: What about how research is done allows research misconduct to occur?\\\\\\\\rMETHODS: With that question in mind research integrity officers (RIOs) of the 62 members of the American Association of Universities were invited to complete a brief survey about their most recent instance of a finding of research misconduct. Respondents were asked whether one or more good practices of research (e.g. openness and transparency keeping good research records) were present in their case of research misconduct.\\\\\\\\rRESULTS: Twenty-four (24) of the respondents (39% response rate) indicated they had dealt with at least one finding of research misconduct and answered the survey questions. Over half of these RIOs reported that their case of research misconduct had occurred in an environment in which at least nine of the ten listed good practices of research were deficient.\\\\\\\\rCONCLUSIONS: These results are not evidence for a causal effect of poor practices but it is arguable that committing research misconduct would be more difficult if not impossible in research environments adhering to good practices of research.","","","2020","10.1186/s41073-020-00103-1","","","medline-33303039.pdf","medline-33303039"
"Validation of a new assessment tool for qualitative research articles","Schou, L. And Høstrup, H. And Lyngsø, E.e. And Larsen, S. And Poulsen, I.","Journal Of Advanced Nursing","","Aim. This paper presents the development and validation of a new assessment tool for qualitative research articles, which could assess trustworthiness of qualitative research articles as defined by guba and at the same time aid clinicians in their assessment. Background. There are more than 100 sets of proposals for quality criteria for qualitative research. However, we are not aware of an assessment tool that is validated and applicable, not only for researchers but also for clinicians with different levels of training and experience in reading research articles. Method. In three phases from 2007 to 2009 we delevoped and tested such an assessment tool called vaks, which is the danish acronym for appraisal of qualitative studies. Phase 1 was to develop the tool based on a literature review and on consultation with qualitative researchers. Phase 2 was an inter-rater reliability test in which 40 health professionals participated. Phase 3 was an inter-rater reliability test among the five authors by means of five qualitative articles. Results. The new assessment tool was based on guba's four criteria for assessing the trustworthiness of qualitative inquiries. The nurses found the assessment tool simple to use and helpful in assessing the quality of the articles. The inter-rater agreement was acceptable, but disagreement was seen for some items. Conclusion. We have developed an assessment tool for appraisal of qualitative research studies. Nurses with a range of formal education and experience in reading research articles are able to appraise, relatively consistently, articles based on different qualitative research designs. We hope that vaks will be used and further developed. © 2011 blackwell publishing ltd.","","","2012","10.1111/j.1365-2648.2011.05898.x","","","scopus-2-s2.0-84864304918.pdf","scopus-2-s2.0-84864304918"
